"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR240100","240cm","100cm","Preto | #000000","9999999","659.02","Double Vision - Preto - Poliester - Sem Bandô","1","240","240","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR245100","245cm","100cm","Preto | #000000","9999999","669.68","Double Vision - Preto - Poliester - Sem Bandô","1","245","245","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR250100","250cm","100cm","Preto | #000000","9999999","680.33","Double Vision - Preto - Poliester - Sem Bandô","1","250","250","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR255100","255cm","100cm","Preto | #000000","9999999","690.99","Double Vision - Preto - Poliester - Sem Bandô","1","255","255","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR260100","260cm","100cm","Preto | #000000","9999999","701.64","Double Vision - Preto - Poliester - Sem Bandô","1","260","260","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR265100","265cm","100cm","Preto | #000000","9999999","712.30","Double Vision - Preto - Poliester - Sem Bandô","1","265","265","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR270100","270cm","100cm","Preto | #000000","9999999","722.96","Double Vision - Preto - Poliester - Sem Bandô","1","270","270","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR275100","275cm","100cm","Preto | #000000","9999999","733.61","Double Vision - Preto - Poliester - Sem Bandô","1","275","275","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR280100","280cm","100cm","Preto | #000000","9999999","744.27","Double Vision - Preto - Poliester - Sem Bandô","1","280","280","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR285100","285cm","100cm","Preto | #000000","9999999","754.92","Double Vision - Preto - Poliester - Sem Bandô","1","285","285","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR290100","290cm","100cm","Preto | #000000","9999999","765.58","Double Vision - Preto - Poliester - Sem Bandô","1","290","290","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR295100","295cm","100cm","Preto | #000000","9999999","776.23","Double Vision - Preto - Poliester - Sem Bandô","1","295","295","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR300100","300cm","100cm","Preto | #000000","9999999","786.89","Double Vision - Preto - Poliester - Sem Bandô","1","300","300","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR305100","305cm","100cm","Preto | #000000","9999999","797.55","Double Vision - Preto - Poliester - Sem Bandô","1","305","305","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR310100","310cm","100cm","Preto | #000000","9999999","808.20","Double Vision - Preto - Poliester - Sem Bandô","1","310","310","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR315100","315cm","100cm","Preto | #000000","9999999","818.86","Double Vision - Preto - Poliester - Sem Bandô","1","315","315","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR320100","320cm","100cm","Preto | #000000","9999999","829.51","Double Vision - Preto - Poliester - Sem Bandô","1","320","320","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR325100","325cm","100cm","Preto | #000000","9999999","840.17","Double Vision - Preto - Poliester - Sem Bandô","1","325","325","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR330100","330cm","100cm","Preto | #000000","9999999","850.82","Double Vision - Preto - Poliester - Sem Bandô","1","330","330","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR335100","335cm","100cm","Preto | #000000","9999999","861.48","Double Vision - Preto - Poliester - Sem Bandô","1","335","335","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR340100","340cm","100cm","Preto | #000000","9999999","872.14","Double Vision - Preto - Poliester - Sem Bandô","1","340","340","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
